order_id,restaurant_name,customer_id,cost_of_the_order,rating,delivery_time,day_of_the_week,cuisine_type,restaurant_id
1477328,Parm,342126,13.68,4.0,21,Weekend,Italian,29
1478022,Empanada Mama (closed),94152,11.88,5.0,27,Weekend,Mexican,12
1477284,Parm,40745,14.12,3.0,22,Weekend,Italian,29
1477717,Sushi of Gari 46,155555,16.06,0.0,24,Weekend,Japanese,24
1476926,Cho Dang Gol,349854,14.02,0.0,20,Weekend,Korean,126
1477331,El Parador Cafe,384390,24.2,0.0,18,Weekend,Mexican,127
1478284,Blue Ribbon Fried Chicken,139885,8.2,5.0,17,Weekend,American,4
1477245,TAO,375585,24.25,0.0,27,Weekend,Japanese,28
1477006,Cafe Mogador,119465,25.27,5.0,25,Weekday,Middle Eastern,21
1477008,Blue Ribbon Brooklyn,373750,5.97,4.0,24,Weekday,American,44
1477341,RedFarm Broadway,127122,22.36,0.0,27,Weekend,Chinese,33
1477967,Empanada Mama (closed),101241,24.3,0.0,24,Weekday,Mexican,12
1477208,Bareburger,365244,12.13,5.0,26,Weekend,American,55
1478050,Nobu Next Door,54189,19.4,0.0,29,Weekend,Japanese,45
1476699,The Meatball Shop,56722,12.23,5.0,22,Weekend,Italian,7
1477451,Rubirosa,125262,8.54,0.0,28,Weekend,Italian,53
1477179,L'Express,52832,24.2,0.0,24,Weekday,French,73
1477313,Parm,395616,8.59,5.0,33,Weekday,Italian,29
1477074,Rubirosa,317904,31.67,0.0,15,Weekend,Italian,53
1478051,Sushi of Gari 46,139639,24.3,3.0,23,Weekend,Japanese,24
1477071,Nobu Next Door,78939,29.05,5.0,29,Weekend,Japanese,45
1478368,Burger Joint,64153,12.13,5.0,33,Weekday,American,97
1476859,Sarabeth's Restaurant,62667,12.23,4.0,24,Weekend,American,99
1478393,Tamarind TriBeCa,80795,16.44,5.0,24,Weekend,Indian,6
1477345,The Meatball Shop,339144,5.05,0.0,19,Weekend,Italian,7
1476707,Shake Shack,144133,22.75,4.0,27,Weekday,American,15
1477064,The Meatball Shop,134058,16.98,0.0,30,Weekend,Italian,7
1477543,Sushi of Gari 46,59105,12.13,5.0,20,Weekend,Japanese,24
1476680,Blue Ribbon Sushi Izakaya,44472,12.08,3.0,15,Weekend,Japanese,2
1476816,Olea,344079,12.23,4.0,24,Weekend,Mediterranean,125
1477589,Boqueria,214028,29.05,4.0,24,Weekend,Spanish,63
1477899,Parm,165485,8.68,0.0,19,Weekend,Italian,29
1478043,The Meatball Shop,264707,29.2,5.0,23,Weekend,Italian,7
1476665,Shake Shack,41246,24.2,0.0,24,Weekend,American,15
1477298,The Meatball Shop,361728,29.05,4.0,19,Weekend,Italian,7
1476793,Rubirosa,77339,9.17,4.0,25,Weekend,Italian,53
1477396,Boqueria,140998,13.0,5.0,24,Weekend,Spanish,63
1477477,The Meatball Shop,78560,11.69,4.0,16,Weekend,Italian,7
1476963,Blue Ribbon Fried Chicken,296805,13.0,4.0,29,Weekday,American,4
1477733,Lucky Strike,376499,29.25,4.0,21,Weekend,American,168
1477627,RedFarm Hudson,359699,7.03,5.0,24,Weekday,Chinese,17
1477718,Blue Ribbon Sushi,42755,16.11,5.0,26,Weekend,Japanese,18
1477167,Han Dynasty,76907,14.8,4.0,25,Weekday,Chinese,49
1477766,Blue Ribbon Sushi,186473,19.45,0.0,27,Weekday,Japanese,18
1477386,The Meatball Shop,221394,8.83,0.0,25,Weekday,Italian,7
1478176,Rubirosa,240982,29.1,5.0,16,Weekend,Italian,53
1476818,Boqueria,195927,29.1,0.0,19,Weekend,Spanish,63
1477435,Hatsuhana,154030,29.49,4.0,23,Weekend,Japanese,81
1478086,Shake Shack,81333,9.07,0.0,16,Weekend,American,15
1477465,Carmine's,361220,21.93,5.0,28,Weekend,Italian,145
1477412,Paul & Jimmy's,146489,16.05,0.0,15,Weekend,Italian,169
1476550,The Loop,101347,16.98,5.0,27,Weekend,Japanese,108
1477361,Shake Shack,115419,12.13,0.0,26,Weekday,American,15
1477131,The Smile,270525,12.13,4.0,24,Weekend,American,88
1477745,TAO,59017,12.66,0.0,29,Weekday,Japanese,28
1477683,RedFarm Hudson,279715,21.34,0.0,17,Weekend,Chinese,17
1476592,The Smile,67844,14.94,0.0,22,Weekend,American,88
1477687,Jack's Wife Freda,72757,12.13,5.0,19,Weekend,Mediterranean,39
1476857,Blue Ribbon Fried Chicken,220186,12.23,5.0,26,Weekday,American,4
1478325,Shake Shack,399373,29.1,4.0,24,Weekday,American,15
1477744,Pinto Nouveau Thai Bistro,58675,17.08,0.0,16,Weekend,Thai,66
1478025,Pylos,99312,14.02,3.0,29,Weekday,Mediterranean,13
1478171,The Meatball Shop,316402,14.5,5.0,22,Weekend,Italian,7
1477268,TAO,375585,6.69,5.0,28,Weekend,Japanese,28
1476780,Vezzo Thin Crust Pizza,319773,12.13,5.0,26,Weekend,Italian,23
1476594,TAO,94480,12.17,5.0,16,Weekend,Japanese,28
1477830,Tamarind TriBeCa,61212,15.77,5.0,29,Weekend,Indian,6
1477725,Momoya,105754,12.18,4.0,25,Weekend,Japanese,59
1476922,Balthazar Boulangerie,66373,12.18,3.0,29,Weekend,French,61
1478266,The Meatball Shop,297413,16.1,0.0,15,Weekend,Italian,7
1478377,The Meatball Shop,399584,6.4,0.0,20,Weekend,Italian,7
1476880,Momoya,216258,9.41,5.0,20,Weekend,Japanese,59
1476721,The Meatball Shop,131645,12.08,0.0,23,Weekend,Italian,7
1477793,Blue Ribbon Sushi,318451,8.54,4.0,26,Weekday,Japanese,18
1478322,RedFarm Broadway,57943,24.25,5.0,25,Weekday,Chinese,33
1477065,The Meatball Shop,43636,7.28,5.0,29,Weekday,Italian,7
1477670,Shake Shack,235818,6.01,5.0,30,Weekday,American,15
1476674,Olive Garden,318689,16.1,0.0,29,Weekday,Italian,153
1478212,Dos Caminos,57878,11.59,0.0,22,Weekend,Mexican,94
1477632,Sarabeth's Restaurant,76942,29.15,0.0,26,Weekday,American,99
1478083,Lucky's Famous Burgers,91817,5.77,4.0,20,Weekend,American,14
1477484,Blue Ribbon Fried Chicken,143984,6.79,3.0,27,Weekend,American,4
1477710,Shake Shack,376578,5.92,5.0,24,Weekday,American,15
1477307,Cho Dang Gol,141732,5.77,5.0,17,Weekend,Korean,126
1478062,Burger Joint,109107,15.72,4.0,30,Weekend,American,97
1476865,Empanada Mama (closed),297232,31.38,5.0,18,Weekend,Mexican,12
1476621,RedFarm Hudson,282699,19.35,0.0,24,Weekend,Chinese,17
1476957,V-Nam Cafe,54630,12.08,0.0,19,Weekend,Vietnamese,135
1477611,Nobu Next Door,130820,15.13,0.0,30,Weekday,Japanese,45
1477775,Shake Shack,142461,29.25,4.0,19,Weekend,American,15
1478007,Boqueria,113238,24.25,0.0,18,Weekend,Spanish,63
1477629,Five Leaves,198936,12.13,0.0,15,Weekend,American,65
1476737,Nobu Next Door,94766,12.23,5.0,29,Weekday,Japanese,45
1477868,Blue Ribbon Sushi Bar & Grill,27609,15.81,0.0,25,Weekend,Japanese,42
1478185,Benihana,97079,5.77,0.0,22,Weekend,Japanese,48
1477567,The Meatball Shop,175290,9.17,0.0,30,Weekend,Italian,7
1478251,Jack's Wife Freda,99621,12.47,5.0,20,Weekend,Mediterranean,39
1478079,Tamarind TriBeCa,54608,25.22,5.0,26,Weekend,Indian,6
1478144,The Meatball Shop,155124,33.03,5.0,16,Weekend,Italian,7
1476615,RedFarm Hudson,338599,29.44,4.0,32,Weekday,Chinese,17
1478419,Blue Ribbon Sushi Bar & Grill,118776,15.96,5.0,20,Weekend,Japanese,42
1476920,RedFarm Broadway,36118,12.13,4.0,19,Weekend,Chinese,33
1477786,RedFarm Hudson,145389,4.75,3.0,25,Weekend,Chinese,17
1476924,Shake Shack,153048,21.83,0.0,23,Weekend,American,15
1476547,Bareburger,83095,6.84,5.0,24,Weekend,American,55
1477561,The Meatball Shop,183704,6.74,0.0,25,Weekend,Italian,7
1477422,The Meatball Shop,64401,16.54,5.0,24,Weekday,Italian,7
1477436,RedFarm Hudson,88853,29.29,4.0,21,Weekend,Chinese,17
1478353,Momoya,369809,12.23,3.0,24,Weekday,Japanese,59
1477086,Blue Ribbon Sushi,164529,17.08,5.0,29,Weekday,Japanese,18
1477688,Blue Ribbon Sushi,101285,12.13,4.0,28,Weekend,Japanese,18
1477011,S'MAC,309983,12.61,0.0,24,Weekday,American,76
1477695,Rubirosa,302131,24.2,0.0,28,Weekend,Italian,53
1476608,Burger Joint,297674,7.81,3.0,24,Weekend,American,97
1478375,Boqueria,214028,22.85,5.0,30,Weekend,Spanish,63
1476965,Delicatessen,276192,24.2,4.0,19,Weekend,American,75
1476757,12 Chairs,115610,14.12,0.0,27,Weekend,Middle Eastern,141
1476611,Grand Sichuan International,300003,12.23,0.0,28,Weekend,Chinese,162
1477055,Bareburger,77544,14.12,4.0,19,Weekend,American,55
1477949,Rubirosa,385023,24.35,3.0,28,Weekend,Italian,53
1477406,Blue Ribbon Sushi Bar & Grill,154022,16.74,4.0,20,Weekend,Japanese,42
1478118,Blue Ribbon Sushi,101285,9.85,3.0,15,Weekend,Japanese,18
1477352,Sushi of Gari,100148,9.31,5.0,22,Weekend,Japanese,16
1478276,Shake Shack,352827,17.03,0.0,28,Weekend,American,15
1477837,Nobu Next Door,93133,12.08,0.0,19,Weekend,Japanese,45
1476781,Shake Shack,333449,12.13,0.0,25,Weekday,American,15
1476879,Blue Ribbon Fried Chicken,259341,8.39,4.0,17,Weekend,American,4
1477383,Xi'an Famous Foods,174796,6.64,0.0,19,Weekend,Chinese,52
1477534,The Meatball Shop,155124,9.22,0.0,19,Weekend,Italian,7
1477111,P.J. Clarke's,127149,31.33,4.0,19,Weekend,American,85
1477818,Shake Shack,144352,22.36,4.0,27,Weekend,American,15
1477249,The Kati Roll Company,351561,20.13,0.0,31,Weekday,Indian,25
1477095,Shake Shack,196355,13.1,0.0,28,Weekday,American,15
1477379,Joe's Shanghai _Àü£¾÷´,145962,22.31,3.0,31,Weekday,Chinese,54
1477128,Waverly Diner,354016,14.94,0.0,28,Weekend,American,83
1478125,Shake Shack,49104,16.15,4.0,26,Weekday,American,15
1477707,Blue Ribbon Fried Chicken,133330,25.27,5.0,28,Weekend,American,4
1478191,Friend of a Farmer,390232,9.7,0.0,22,Weekend,American,107
1476614,Chipotle Mexican Grill $1.99 Delivery,138462,29.1,5.0,29,Weekday,Mexican,32
1477105,The Smile,67844,9.17,5.0,28,Weekday,American,88
1477124,Vanessa's Dumplings,270789,9.51,0.0,23,Weekend,Chinese,77
1476980,Momoya,117810,6.02,5.0,20,Weekend,Japanese,59
1477162,Blue Ribbon Fried Chicken,42755,15.72,4.0,19,Weekend,American,4
1476754,Balthazar Boulangerie,229946,21.25,0.0,20,Weekend,French,61
1477260,Chipotle Mexican Grill $1.99 Delivery,229946,29.1,4.0,25,Weekend,Mexican,32
1478297,Bareburger,180618,24.2,5.0,24,Weekend,American,55
1476792,Saravanaa Bhavan,346280,9.17,0.0,29,Weekday,Indian,106
1477554,Shake Shack,72726,11.69,0.0,28,Weekend,American,15
1477820,Schnipper's Quality Kitchen,41746,25.22,4.0,18,Weekend,American,156
1478291,RedFarm Broadway,385134,31.87,5.0,18,Weekend,Chinese,33
1477628,Blue Ribbon Sushi Izakaya,83287,9.22,0.0,15,Weekend,Japanese,2
1478038,Shake Shack,45164,12.18,0.0,28,Weekend,American,15
1478356,Blue Ribbon Sushi,62540,16.44,0.0,18,Weekend,Japanese,18
1477952,Shake Shack,371117,13.1,4.0,29,Weekend,American,15
1476992,Vezzo Thin Crust Pizza,85782,12.13,0.0,15,Weekend,Italian,23
1478040,Sushi of Gari Tribeca,47280,12.13,5.0,26,Weekday,Japanese,96
1477905,The Meatball Shop,164626,15.57,4.0,24,Weekend,Italian,7
1477658,Tamarind TriBeCa,80795,14.02,0.0,25,Weekday,Indian,6
1477918,Yama Japanese Restaurant,62912,24.25,0.0,30,Weekday,Japanese,58
1477562,The Odeon,93113,6.69,4.0,20,Weekend,American,56
1476847,The Meatball Shop,114085,24.3,4.0,15,Weekend,Italian,7
1477081,Shake Shack,222734,24.25,0.0,30,Weekday,American,15
1476604,Cafe Mogador,126798,19.45,4.0,29,Weekday,Middle Eastern,21
1478016,Yama Japanese Restaurant,154471,9.65,5.0,16,Weekend,Japanese,58
1477087,Shake Shack,206039,12.66,5.0,15,Weekend,American,15
1476706,Hunan Manor,327651,5.72,5.0,26,Weekday,Chinese,170
1477906,Sushi of Gari Tribeca,66012,19.02,5.0,29,Weekend,Japanese,96
1478381,Ravagh Persian Grill,111909,16.06,0.0,21,Weekend,Middle Eastern,122
1478142,Hatsuhana,114085,29.15,3.0,28,Weekend,Japanese,81
1477654,Blue Ribbon Fried Chicken,301032,12.13,5.0,29,Weekend,American,4
1477965,Shake Shack,384411,19.45,3.0,29,Weekday,American,15
1476960,Parm,45577,21.83,0.0,32,Weekday,Italian,29
1478134,Sushi of Gari Tribeca,82041,21.83,0.0,30,Weekday,Japanese,96
1477588,5 Napkin Burger,286386,29.05,3.0,21,Weekend,American,27
1477897,The Meatball Shop,79507,12.56,0.0,32,Weekday,Italian,7
1477217,Sushi of Gari 46,139639,29.15,0.0,32,Weekday,Japanese,24
1476772,Sushi of Gari,149984,12.13,5.0,26,Weekday,Japanese,16
1478167,RedFarm Hudson,88078,12.23,0.0,25,Weekday,Chinese,17
1477101,The Meatball Shop,81828,14.55,5.0,30,Weekend,Italian,7
1477665,Han Dynasty,231061,34.19,0.0,31,Weekday,Chinese,49
1477103,Five Guys Burgers and Fries,342515,19.45,5.0,23,Weekend,American,19
1477880,The Meatball Shop,114410,14.6,5.0,23,Weekend,Italian,7
1477346,Shake Shack,235620,5.53,4.0,26,Weekday,American,15
1477157,Blue Ribbon Sushi Bar & Grill,92006,10.82,0.0,24,Weekend,Japanese,42
1477886,Blue Ribbon Sushi,241310,32.93,3.0,31,Weekday,Japanese,18
1477442,Asuka Sushi,184325,19.45,5.0,23,Weekend,Japanese,146
1477434,Shake Shack,77857,29.15,5.0,21,Weekend,American,15
1477303,Sushi of Gari 46,92768,19.35,0.0,24,Weekday,Japanese,24
1477423,J. G. Melon,80466,14.6,5.0,24,Weekend,American,104
1478424,Parm,304052,11.59,5.0,29,Weekday,Italian,29
1476571,Melt Shop,334758,29.15,4.0,17,Weekend,American,103
1477034,J. G. Melon,259341,29.05,0.0,28,Weekend,American,104
1477673,Sushi of Gari 46,132906,22.46,0.0,29,Weekday,Japanese,24
1478061,Jack's Wife Freda,64151,16.01,0.0,33,Weekday,Mediterranean,39
1476901,Lucky's Famous Burgers,391860,11.59,5.0,23,Weekend,American,14
1478113,ilili Restaurant,74048,25.22,4.0,25,Weekday,Middle Eastern,87
1477986,Junoon,115213,22.75,5.0,28,Weekend,Indian,121
1477770,J. G. Melon,59742,7.33,0.0,30,Weekday,American,104
1478420,Momoya,104355,15.81,5.0,15,Weekend,Japanese,59
1477252,Cafe Habana,96262,8.1,0.0,16,Weekend,Mexican,3
1476883,Westville Hudson,354948,16.01,5.0,18,Weekend,American,43
1478442,Five Guys Burgers and Fries,378035,29.73,5.0,25,Weekend,American,19
1477898,J. G. Melon,68248,10.43,5.0,29,Weekday,American,104
1477476,Delicatessen,276192,32.93,4.0,18,Weekend,American,75
1477520,Chipotle Mexican Grill $1.99 Delivery,178158,31.33,4.0,21,Weekend,Mexican,32
1477652,Parm,99393,10.14,0.0,28,Weekday,Italian,29
1478205,Coppola's East,65361,13.05,0.0,16,Weekend,Italian,171
1477751,RedFarm Broadway,385134,16.2,5.0,18,Weekend,Chinese,33
1477021,Mamoun's Falafel,231453,14.46,0.0,29,Weekend,Mediterranean,40
1476959,Serafina Fabulous Pizza,65007,19.5,5.0,33,Weekday,Italian,117
1476687,Blue Ribbon Sushi,61722,14.5,0.0,28,Weekend,Japanese,18
1477798,Five Guys Burgers and Fries,378035,13.0,4.0,27,Weekend,American,19
1476938,TAO,164776,25.27,0.0,30,Weekday,Japanese,28
1477022,Blue Ribbon Sushi,61588,12.08,4.0,22,Weekend,Japanese,18
1477077,Shake Shack,40808,12.18,4.0,23,Weekend,American,15
1478361,Shake Shack,371117,29.1,5.0,24,Weekend,American,15
1477407,RedFarm Hudson,123535,12.61,5.0,22,Weekend,Chinese,17
1477207,Sushi of Gari 46,58088,12.18,0.0,26,Weekday,Japanese,24
1477122,Shake Shack,97806,8.63,0.0,19,Weekend,American,15
1477199,Yama Japanese Restaurant,154471,9.02,3.0,33,Weekday,Japanese,58
1478060,Osteria Morini,97346,9.51,0.0,26,Weekend,Italian,46
1478074,Blue Ribbon Fried Chicken,41638,29.05,5.0,29,Weekend,American,4
1477614,Sushi Samba,255697,14.02,0.0,29,Weekend,Japanese,30
1477181,Carmine's,302790,29.05,0.0,32,Weekday,Italian,145
1477454,DespaÌ±a,210544,16.06,5.0,17,Weekend,Spanish,166
1476870,The Meatball Shop,94524,24.3,5.0,25,Weekend,Italian,7
1477759,Blue Ribbon Sushi Bar & Grill,68551,12.13,0.0,29,Weekend,Japanese,42
1477606,RedFarm Broadway,39406,9.27,4.0,29,Weekday,Chinese,33
1478302,Blue Ribbon Sushi Bar & Grill,318665,4.9,4.0,32,Weekday,Japanese,42
1476574,Emporio,376993,31.43,0.0,29,Weekend,Italian,172
1478306,Parm,358158,9.12,0.0,21,Weekend,Italian,29
1476565,Blue Ribbon Sushi Bar & Grill,41991,15.33,5.0,29,Weekend,Japanese,42
1478200,Blue Ribbon Fried Chicken,164016,12.13,5.0,23,Weekend,American,4
1478264,Jack's Wife Freda,70564,16.15,5.0,24,Weekday,Mediterranean,39
1477228,Jack's Wife Freda,52574,6.74,0.0,22,Weekend,Mediterranean,39
1478057,Parm,75548,7.38,0.0,20,Weekend,Italian,29
1478256,Tamarind TriBeCa,147468,6.69,5.0,18,Weekend,Indian,6
1478259,Hill Country Fried Chicken,68446,12.47,0.0,28,Weekend,Southern,37
1477483,Osteria Morini,142681,6.79,4.0,29,Weekday,Italian,46
1477257,Sushi of Gari 46,400950,12.13,5.0,28,Weekday,Japanese,24
1477056,Shake Shack,298824,12.18,0.0,18,Weekend,American,15
1477402,Otto Enoteca Pizzeria,377481,24.25,0.0,30,Weekday,Italian,22
1476760,Empanada Mama (closed),180776,22.75,0.0,18,Weekend,Mexican,12
1477030,Rubirosa,240982,24.3,3.0,31,Weekday,Italian,53
1476850,The Meatball Shop,85091,13.05,5.0,31,Weekday,Italian,7
1477356,CafÌ© China,354923,15.57,4.0,31,Weekday,Chinese,62
1477990,Rubirosa,59673,12.95,4.0,25,Weekend,Italian,53
1477448,Sushi of Gari,142574,22.75,5.0,22,Weekend,Japanese,16
1477784,Momoya,146555,24.3,5.0,20,Weekend,Japanese,59
1478425,Parm,373152,14.02,0.0,32,Weekday,Italian,29
1477031,Friend of a Farmer,201471,24.2,0.0,27,Weekend,American,107
1477969,Wa Jeal,69516,6.74,0.0,24,Weekend,Chinese,173
1476595,Blue Ribbon Sushi,385150,14.02,0.0,16,Weekend,Japanese,18
1478070,RedFarm Broadway,129206,14.07,3.0,15,Weekend,Chinese,33
1477501,RedFarm Hudson,151191,12.18,5.0,24,Weekend,Chinese,17
1476727,Jack's Wife Freda,49086,12.95,3.0,33,Weekday,Mediterranean,39
1477016,Parm,78067,15.37,0.0,23,Weekend,Italian,29
1477511,RedFarm Broadway,261665,7.67,5.0,15,Weekend,Chinese,33
1477067,Vanessa's Dumplings,370656,8.3,0.0,20,Weekend,Chinese,77
1477068,Rubirosa,108046,12.18,0.0,20,Weekend,Italian,53
1477551,Blue Ribbon Fried Chicken,277898,29.44,4.0,27,Weekend,American,4
1478415,Blue Ribbon Sushi Bar & Grill,105665,12.56,0.0,27,Weekday,Japanese,42
1478129,Han Dynasty,52256,12.18,0.0,15,Weekend,Chinese,49
1477096,Xi'an Famous Foods,158578,14.12,3.0,31,Weekday,Chinese,52
1477891,Shake Shack,142461,25.22,0.0,26,Weekend,American,15
1477881,Cafeteria,63361,13.05,0.0,16,Weekend,American,34
1478197,Shake Shack,41205,12.08,5.0,23,Weekend,American,15
1477082,ilili Restaurant,107909,24.2,4.0,24,Weekday,Middle Eastern,87
1477781,Tamarind TriBeCa,183520,12.47,5.0,26,Weekend,Indian,6
1476570,The Kati Roll Company,148459,5.87,0.0,30,Weekday,Indian,25
1476677,Le Zie 2000 Trattoria,302790,15.47,0.0,30,Weekend,Italian,174
1478397,Blue Ribbon Fried Chicken,121706,24.3,5.0,15,Weekend,American,4
1477608,Le Grainne Cafe,125123,15.96,4.0,22,Weekend,French,163
1478241,RedFarm Broadway,60052,24.2,5.0,19,Weekend,Chinese,33
1477216,Momoya,259341,29.35,0.0,30,Weekday,Japanese,59
1478379,Shake Shack,142753,8.63,0.0,32,Weekday,American,15
1478237,Han Dynasty,81110,16.44,0.0,29,Weekday,Chinese,49
1477732,Shake Shack,399729,24.25,4.0,29,Weekend,American,15
1476842,RedFarm Broadway,103970,14.12,0.0,23,Weekend,Chinese,33
1476984,5 Napkin Burger,286386,7.91,0.0,26,Weekday,American,27
1476783,Han Dynasty,96254,19.4,0.0,26,Weekend,Chinese,49
1476989,The Meatball Shop,64401,21.34,5.0,24,Weekday,Italian,7
1477213,The Meatball Shop,53156,13.19,0.0,29,Weekend,Italian,7
1477607,Han Dynasty,386995,9.75,0.0,25,Weekend,Chinese,49
1477863,Shake Shack,128216,8.2,4.0,26,Weekday,American,15
1478360,Tamarind TriBeCa,375043,24.2,0.0,29,Weekend,Indian,6
1477134,The Meatball Shop,361654,13.53,5.0,24,Weekend,Italian,7
1478390,Vanessa's Dumplings,38612,12.13,0.0,33,Weekday,Chinese,77
1476794,S'MAC,73274,9.56,0.0,20,Weekend,American,76
1478116,Five Guys Burgers and Fries,378482,5.72,0.0,24,Weekday,American,19
1478344,Sushi of Gari Tribeca,55334,9.46,5.0,20,Weekend,Japanese,96
1477796,Parm,40745,15.91,0.0,28,Weekday,Italian,29
1478243,Blue Ribbon Sushi,159626,29.1,4.0,15,Weekend,Japanese,18
1477069,Blue Ribbon Fried Chicken,377260,12.18,5.0,27,Weekend,American,4
1476953,Westville Hudson,252342,20.13,4.0,19,Weekend,American,43
1477700,Blue Ribbon Sushi,60039,33.37,3.0,27,Weekday,Japanese,18
1478106,Shake Shack,129206,29.15,0.0,28,Weekday,American,15
1477625,Sushi of Gari Tribeca,106860,17.03,0.0,30,Weekday,Japanese,96
1478213,Han Dynasty,122092,22.31,3.0,29,Weekend,Chinese,49
1476779,Sushi Samba,378820,31.33,5.0,20,Weekend,Japanese,30
1478207,Tamarind TriBeCa,62161,24.2,4.0,26,Weekend,Indian,6
1477075,ilili Restaurant,52832,31.43,3.0,29,Weekday,Middle Eastern,87
1477145,Shake Shack,207281,29.3,5.0,32,Weekday,American,15
1478153,Xi'an Famous Foods,300208,6.02,5.0,24,Weekend,Chinese,52
1477689,Terakawa Ramen,203442,19.6,0.0,26,Weekday,Japanese,111
1477742,Blue Ribbon Fried Chicken,338599,6.84,3.0,26,Weekend,American,4
1477391,RedFarm Hudson,60835,16.49,3.0,20,Weekend,Chinese,17
1476993,RedFarm Broadway,301825,12.23,0.0,19,Weekend,Chinese,33
1476705,Cafe Mogador,260680,5.77,3.0,16,Weekend,Middle Eastern,21
1477694,Shake Shack,192317,24.3,4.0,15,Weekend,American,15
1477933,Empanada Mama (closed),284256,12.37,0.0,25,Weekend,Mexican,12
1477062,Blue Ribbon Sushi,396432,19.4,5.0,17,Weekend,Japanese,18
1477771,ilili Restaurant,232035,12.23,5.0,32,Weekday,Middle Eastern,87
1477144,Balthazar Boulangerie,62667,29.1,5.0,27,Weekend,French,61
1477149,Rye House,102710,12.13,4.0,30,Weekday,American,175
1478182,Momoya,135970,25.27,5.0,30,Weekday,Japanese,59
1478405,Shake Shack,58675,11.59,3.0,25,Weekday,American,15
1478094,TAO,102010,13.48,0.0,32,Weekday,Japanese,28
1477857,S'MAC,363202,25.27,5.0,29,Weekend,American,76
1476840,Jack's Wife Freda,143866,20.71,0.0,16,Weekend,Mediterranean,39
1477641,Blue Ribbon Sushi,128224,24.2,4.0,18,Weekend,Japanese,18
1476690,Vanessa's Dumplings,124875,24.2,4.0,18,Weekend,Chinese,77
1476593,The Meatball Shop,175703,20.61,0.0,30,Weekend,Italian,7
1477343,Hiroko's Place,101957,13.05,0.0,27,Weekend,Japanese,176
1476881,Nobu Next Door,57263,15.76,0.0,28,Weekday,Japanese,45
1476913,Grand Sichuan International,145216,7.66,5.0,31,Weekday,Chinese,162
1478119,Sushi of Gari Tribeca,276192,10.86,4.0,28,Weekday,Japanese,96
1476976,Shake Shack,300552,22.26,5.0,32,Weekday,American,15
1476575,P.J. Clarke's,141912,31.38,0.0,23,Weekend,American,85
1478105,Hummus Place,143721,29.05,5.0,17,Weekend,Middle Eastern,105
1476945,The Smile,49034,7.81,5.0,21,Weekend,American,88
1476853,L'Express,139626,16.98,0.0,29,Weekday,French,73
1477259,Blue Ribbon Sushi,145952,29.15,4.0,19,Weekend,Japanese,18
1477141,Shake Shack,66331,24.3,5.0,24,Weekend,American,15
1477556,Blue Ribbon Brooklyn,168420,13.1,0.0,19,Weekend,American,44
1478254,5 Napkin Burger,239985,25.22,5.0,21,Weekend,American,27
1478365,ilili Restaurant,60039,32.93,4.0,17,Weekend,Middle Eastern,87
1477380,Rubirosa,108659,25.27,4.0,31,Weekday,Italian,53
1477548,The Meatball Shop,79255,12.95,4.0,24,Weekday,Italian,7
1478444,Shake Shack,355090,31.43,3.0,24,Weekend,American,15
1477716,Cafe Habana,317515,15.62,0.0,19,Weekend,Mexican,3
1476668,Zero Otto Nove,114476,5.87,0.0,18,Weekend,Italian,136
1477106,J. G. Melon,103852,8.83,5.0,19,Weekend,American,104
1477526,Olea,344079,24.2,0.0,16,Weekend,Mediterranean,125
1477664,Blue Ribbon Fried Chicken,47440,29.3,4.0,16,Weekend,American,4
1477917,Momoya,71249,24.3,4.0,30,Weekend,Japanese,59
1477381,The Smile,316223,25.22,4.0,28,Weekday,American,88
1476745,Blue Ribbon Fried Chicken,377771,12.61,3.0,30,Weekend,American,4
1477885,Chipotle Mexican Grill $1.99 Delivery,178158,29.1,4.0,32,Weekday,Mexican,32
1476724,Blue Ribbon Sushi,130956,21.83,3.0,26,Weekday,Japanese,18
1477387,Blue Ribbon Fried Chicken,141732,9.27,0.0,16,Weekend,American,4
1476750,Empanada Mama (closed),94152,15.37,3.0,30,Weekend,Mexican,12
1478285,Blue Ribbon Fried Chicken,113817,12.18,4.0,22,Weekend,American,4
1477910,Frank Restaurant,39702,12.08,4.0,31,Weekday,Italian,177
1478364,Grand Sichuan International,273690,32.93,0.0,28,Weekend,Chinese,162
1477480,Yama 49,75722,22.31,5.0,17,Weekend,Japanese,70
1477050,Shake Shack,337230,15.18,0.0,30,Weekday,American,15
1478090,Blue Ribbon Sushi Izakaya,62359,16.01,5.0,27,Weekday,Japanese,2
1477633,Shake Shack,378753,29.1,5.0,17,Weekend,American,15
1478095,Blue Ribbon Sushi,183520,12.18,4.0,17,Weekend,Japanese,18
1478096,Yama Japanese Restaurant,146211,12.08,0.0,33,Weekday,Japanese,58
1478166,RedFarm Hudson,177250,12.13,0.0,27,Weekend,Chinese,17
1478013,Westville Hudson,283884,12.56,5.0,28,Weekend,American,43
1478369,Sushi Samba,243341,22.36,5.0,30,Weekend,Japanese,30
1476970,Nobu Next Door,275689,33.37,4.0,21,Weekend,Japanese,45
1476612,Delicatessen,115610,12.18,0.0,17,Weekend,American,75
1478234,Balthazar Boulangerie,102620,12.23,4.0,23,Weekend,French,61
1477114,Dos Caminos,47594,12.18,5.0,30,Weekday,Mexican,94
1477644,Osteria Morini,82041,5.77,3.0,19,Weekend,Italian,46
